subject,block,condition,target_distance,type,location,perc_dist_sd,perc_dist_sem,perc_dist_var,perc_dist_n,perc_dist,rel_bias_signed_sd,rel_bias_signed_sem,rel_bias_signed_var,rel_bias_signed_n,rel_bias_signed,rel_bias_unsigned_sd,rel_bias_unsigned_sem,rel_bias_unsigned_var,rel_bias_unsigned_n,rel_bias_unsigned,abs_bias_sd,abs_bias_sem,abs_bias_var,abs_bias_n
S006,2,Floor level,4.2,ROVED,standing,0,0,0,5,3,0,0,0,5,-0.28571428571428575,0,0,0,5,0.28571428571428575,0,0,0,5
S007,2,Floor level,4.2,ROVED,standing,0.570087712549569,0.25495097567963926,0.325,5,2.8,0.1357351696546593,0.06070261325705696,0.018424036281179137,5,-0.33333333333333337,0.1357351696546593,0.06070261325705696,0.018424036281179137,5,0.33333333333333337,0.570087712549569,0.25495097567963926,0.325,5
S008,2,Floor level,4.2,ROVED,standing,0.9574271077563381,0.47871355387816905,0.9166666666666666,4,3.25,0.2279588351800805,0.11397941759004025,0.05196523053665911,4,-0.22619047619047622,0.2279588351800805,0.11397941759004025,0.05196523053665911,4,0.22619047619047622,0.9574271077563381,0.47871355387816905,0.9166666666666666,4
S009,2,Floor level,4.2,ROVED,standing,0.19663841605003501,0.08027729719194865,0.03866666666666667,6,2.1333333333333333,0.046818670488103585,0.019113642188559207,0.0021919879062736215,6,-0.4920634920634921,0.046818670488103585,0.019113642188559207,0.0021919879062736215,6,0.4920634920634921,0.19663841605003501,0.08027729719194865,0.03866666666666667,6
S010,2,Floor level,4.2,ROVED,standing,1.8185158784019457,0.8132650244538984,3.307,5,3.58,0.4329799710480823,0.19363452963188055,0.18747165532879817,5,-0.14761904761904765,0.34065097079008416,0.15234374545758467,0.11604308390022676,5,0.28095238095238095,1.8185158784019457,0.8132650244538984,3.307,5
S011,2,Floor level,4.2,ROVED,standing,0.7071067811865476,0.31622776601683794,0.5,5,2.5,0.16835875742536846,0.07529232524210426,0.02834467120181406,5,-0.4047619047619048,0.16835875742536846,0.07529232524210426,0.02834467120181406,5,0.4047619047619048,0.7071067811865476,0.31622776601683794,0.5,5
S012,2,Floor level,4.2,ROVED,standing,1.4142135623730951,0.7071067811865476,2,4,5,0.3367175148507369,0.16835875742536846,0.11337868480725623,4,0.1904761904761904,0.11664236870396083,0.058321184351980415,0.01360544217687074,4,0.3333333333333333,1.4142135623730951,0.7071067811865476,2,4
S013,2,Floor level,4.2,ROVED,standing,0,0,0,6,0.5,0.1640382308922389,0.06696832733247297,0.02690854119425548,6,-0.8015873015873016,0.1640382308922389,0.06696832733247297,0.02690854119425548,6,0.8015873015873016,0.6889605697474034,0.2812669747963865,0.47466666666666674,6
S014,2,Floor level,4.2,ROVED,standing,1.7325318659888096,0.7073031724640982,3.0016666666666665,6,2.716666666666667,0.41250758714019276,0.1684055172533567,0.1701625094482237,6,-0.3531746031746032,0.1567937439941617,0.06401077794104511,0.02458427815570672,6,0.49603174603174605,1.7325318659888096,0.7073031724640982,3.0016666666666665,6
S015,2,Floor level,4.2,ROVED,standing,0.42071367935925263,0.1881488772222678,0.17700000000000002,5,2.52,0.1001699236569649,0.04479735171958756,0.010034013605442175,5,-0.4,0.1001699236569649,0.04479735171958756,0.010034013605442175,5,0.4,0.42071367935925263,0.1881488772222678,0.17700000000000002,5
S016,2,Floor level,4.2,ROVED,standing,0.4219004621945797,0.18867962264113206,0.178,5,1.34,0.10045249099870943,0.04492371967646,0.010090702947845798,5,-0.680952380952381,0.10045249099870943,0.04492371967646,0.010090702947845798,5,0.680952380952381,0.4219004621945797,0.18867962264113206,0.178,5
S017,2,Floor level,4.2,ROVED,standing,1.2649110640673518,0.5163977794943223,1.6,6,4,0.3011693009684171,0.12295185226055294,0.09070294784580499,6,-0.047619047619047665,0.1265866796023929,0.051678795543173665,0.016024187452758874,6,0.25396825396825395,1.2649110640673518,0.5163977794943223,1.6,6
S018,2,Floor level,4.2,ROVED,standing,1.224744871391589,0.5477225575051661,1.5,5,5,0.29160592175990213,0.13041013273932525,0.08503401360544217,5,0.1904761904761904,0.11952286093343933,0.053452248382484864,0.01428571428571428,5,0.30476190476190473,1.224744871391589,0.5477225575051661,1.5,5
S019,2,Floor level,4.2,ROVED,standing,0.8366600265340756,0.3741657386773941,0.7,5,5.2,0.1992047682223989,0.08908708063747478,0.03968253968253967,5,0.23809523809523803,0.1670064563500017,0.07468755781599104,0.02789115646258502,5,0.2571428571428571,0.8366600265340756,0.3741657386773941,0.7,5
S020,2,Floor level,4.2,ROVED,standing,0.5,0.25,0.25,4,4.25,0.11904761904761905,0.05952380952380953,0.01417233560090703,4,0.011904761904761866,0.07142857142857138,0.03571428571428569,0.005102040816326525,4,0.08333333333333336,0.5,0.25,0.25,4
S021,2,Floor level,4.2,ROVED,standing,1.0521406750050109,0.4295346318982906,1.107,6,3.45,0.25050968452500255,0.10227015045197393,0.06275510204081632,6,-0.1785714285714286,0.1990624282483665,0.08126689602798103,0.03962585034013606,6,0.2261904761904762,1.0521406750050109,0.4295346318982906,1.107,6
S022,2,Floor level,4.2,ROVED,standing,0.5224940191045252,0.23366642891095843,0.27299999999999996,5,3.84,0.12440333788202981,0.05563486402641867,0.015476190476190473,5,-0.08571428571428574,0.09128709291752768,0.0408248290463863,0.008333333333333333,5,0.1142857142857143,0.5224940191045252,0.23366642891095843,0.27299999999999996,5
S014,4,Ear level,6,ROVED,standing,0.6291528696058958,0.3145764348029479,0.3958333333333333,4,1.125,0.10485881160098265,0.052429405800491324,0.010995370370370372,4,-0.8125,0.10485881160098265,0.052429405800491324,0.010995370370370372,4,0.8125,0.6291528696058958,0.3145764348029479,0.3958333333333333,4
S001,5,Ear level,6,ROVED,standing,0.26770630673681683,0.13385315336840842,0.07166666666666667,4,0.65,0.04461771778946949,0.022308858894734745,0.0019907407407407426,4,-0.8916666666666667,0.04461771778946949,0.022308858894734745,0.0019907407407407426,4,0.8916666666666667,0.267706306736817,0.1338531533684085,0.07166666666666675,4
S002,5,Ear level,6,ROVED,standing,0.32863353450309973,0.1469693845669907,0.10800000000000003,5,1.24,0.0547722557505166,0.024494897427831775,0.0029999999999999988,5,-0.7933333333333333,0.0547722557505166,0.024494897427831775,0.0029999999999999988,5,0.7933333333333333,0.32863353450309946,0.14696938456699057,0.10799999999999987,5
S003,5,Ear level,6,ROVED,standing,4.33589667773576,1.7701224063135674,18.8,6,7,0.7226494462892933,0.2950204010522612,0.5222222222222223,6,0.16666666666666669,0.5643744488533464,0.2304049039258636,0.31851851851851853,6,0.4444444444444444,4.33589667773576,1.7701224063135674,18.8,6
S004,5,Ear level,6,ROVED,standing,0.260768096208106,0.11661903789690602,0.06800000000000002,5,2.94,0.04346134936801769,0.019436506316151014,0.0018888888888888913,5,-0.51,0.04346134936801769,0.019436506316151014,0.0018888888888888913,5,0.51,0.260768096208106,0.11661903789690602,0.06800000000000002,5
S005,5,Ear level,6,ROVED,standing,0.25,0.125,0.0625,4,2.875,0.041666666666666685,0.020833333333333343,0.0017361111111111127,4,-0.5208333333333334,0.041666666666666685,0.020833333333333343,0.0017361111111111127,4,0.5208333333333334,0.25,0.125,0.0625,4
S006,5,Ear level,6,ROVED,standing,0.8366600265340756,0.3741657386773941,0.7,5,2.2,0.13944333775567927,0.06236095644623236,0.019444444444444448,5,-0.6333333333333333,0.13944333775567927,0.06236095644623236,0.019444444444444448,5,0.6333333333333333,0.8366600265340756,0.3741657386773941,0.7,5
S007,5,Ear level,6,ROVED,standing,0.408248290463863,0.16666666666666669,0.16666666666666666,6,2.8333333333333335,0.06804138174397716,0.027777777777777776,0.004629629629629628,6,-0.5277777777777778,0.06804138174397716,0.027777777777777776,0.004629629629629628,6,0.5277777777777778,0.408248290463863,0.16666666666666669,0.16666666666666666,6
S008,5,Ear level,6,ROVED,standing,1.3038404810405297,0.58309518948453,1.7,5,3.2,0.21730674684008827,0.09718253158075499,0.047222222222222214,5,-0.4666666666666667,0.21730674684008827,0.09718253158075499,0.047222222222222214,5,0.4666666666666667,1.3038404810405297,0.58309518948453,1.7,5
S009,5,Ear level,6,ROVED,standing,0.28867513459481287,0.14433756729740643,0.08333333333333331,4,1.65,0.04811252243246883,0.024056261216234415,0.0023148148148148164,4,-0.725,0.04811252243246883,0.024056261216234415,0.0023148148148148164,4,0.725,0.288675134594813,0.1443375672974065,0.0833333333333334,4
S010,5,Ear level,6,ROVED,standing,2.286482013924448,1.0225458424931373,5.228,5,3.66,0.3810803356540747,0.17042430708218953,0.14522222222222222,5,-0.39,0.2732520204255893,0.12220201853215575,0.07466666666666667,5,0.45666666666666667,2.286482013924448,1.0225458424931373,5.228000000000001,5
S011,5,Ear level,6,ROVED,standing,0.6324555320336759,0.25819888974716115,0.4,6,3,0.10540925533894598,0.04303314829119352,0.01111111111111111,6,-0.5,0.10540925533894598,0.04303314829119352,0.01111111111111111,6,0.5,0.6324555320336759,0.25819888974716115,0.4,6
S012,5,Ear level,6,ROVED,standing,2.3874672772626644,1.0677078252031311,5.7,5,4.8,0.39791121287711073,0.17795130420052185,0.15833333333333333,5,-0.19999999999999998,0.2635231383473649,0.11785113019775789,0.06944444444444443,5,0.3333333333333333,2.3874672772626644,1.0677078252031311,5.7,5
S013,5,Ear level,6,ROVED,standing,0,0,0,4,0.5,0.07340116812068785,0.036700584060343926,0.005387731481481483,4,-0.93125,0.07340116812068785,0.036700584060343926,0.005387731481481483,4,0.93125,0.4404070087241272,0.2202035043620636,0.19395833333333345,4
S015,5,Ear level,6,ROVED,standing,0.7447594690010102,0.3040467800264368,0.5546666666666666,6,3.033333333333333,0.12412657816683505,0.05067446333773948,0.01540740740740741,6,-0.4944444444444444,0.12412657816683505,0.05067446333773948,0.01540740740740741,6,0.4944444444444444,0.7447594690010102,0.3040467800264368,0.5546666666666666,6
S016,5,Ear level,6,ROVED,standing,0.32041639575194447,0.13080944580232393,0.10266666666666668,6,1.6666666666666667,0.05340273262532406,0.021801574300387313,0.0028518518518518506,6,-0.7222222222222222,0.05340273262532406,0.021801574300387313,0.0028518518518518506,6,0.7222222222222222,0.32041639575194436,0.13080944580232387,0.10266666666666663,6
S017,5,Ear level,6,ROVED,standing,0.816496580927726,0.408248290463863,0.6666666666666666,4,6,0.13608276348795434,0.06804138174397717,0.018518518518518517,4,0,0.09622504486493763,0.048112522432468816,0.009259259259259259,4,0.08333333333333333,0.816496580927726,0.408248290463863,0.6666666666666666,4
S018,5,Ear level,6,ROVED,standing,1.4142135623730951,0.6324555320336759,2,5,4,0.23570226039551584,0.10540925533894598,0.05555555555555555,5,-0.3333333333333333,0.23570226039551584,0.10540925533894598,0.05555555555555555,5,0.3333333333333333,1.4142135623730951,0.6324555320336759,2,5
S019,5,Ear level,6,ROVED,standing,3.723797345005051,1.520233900132184,13.866666666666667,6,5.333333333333333,0.6206328908341752,0.25337231668869736,0.3851851851851852,6,-0.11111111111111113,0.31622776601683794,0.12909944487358058,0.1,6,0.5,3.723797345005051,1.520233900132184,13.866666666666667,6
S020,5,Ear level,6,ROVED,standing,0.27386127875258304,0.12247448713915889,0.075,5,1.8,0.04564354645876386,0.02041241452319316,0.002083333333333335,5,-0.7,0.04564354645876386,0.02041241452319316,0.002083333333333335,5,0.7,0.27386127875258304,0.12247448713915889,0.075,5
S021,5,Ear level,6,ROVED,standing,0.17320508075688762,0.08660254037844381,0.029999999999999964,4,2.85,0.02886751345948125,0.014433756729740625,8.333333333333311e-4,4,-0.5249999999999999,0.02886751345948125,0.014433756729740625,8.333333333333311e-4,4,0.5249999999999999,0.17320508075688762,0.08660254037844381,0.029999999999999964,4
S022,5,Ear level,6,ROVED,standing,0.9617692030835673,0.4301162633521313,0.925,5,2.9,0.16029486718059455,0.07168604389202189,0.025694444444444447,5,-0.5166666666666667,0.16029486718059455,0.07168604389202189,0.025694444444444447,5,0.5166666666666667,0.9617692030835673,0.4301162633521313,0.925,5
S001,2,Floor level,6,ROVED,standing,0.10801234497346432,0.05400617248673216,0.011666666666666664,4,0.25,0.018002057495577376,0.009001028747788688,3.2407407407407363e-4,4,-0.9583333333333334,0.018002057495577376,0.009001028747788688,3.2407407407407363e-4,4,0.9583333333333334,0.10801234497346436,0.05400617248673218,0.011666666666666672,4
S002,2,Floor level,6,ROVED,standing,0.6145459028149701,0.25088731423578287,0.37766666666666665,6,1.1166666666666667,0.10242431713582831,0.04181455237263046,0.010490740740740733,6,-0.8138888888888889,0.10242431713582831,0.04181455237263046,0.010490740740740733,6,0.8138888888888889,0.6145459028149701,0.25088731423578287,0.37766666666666665,6
S003,2,Floor level,6,ROVED,standing,6.442049363362563,2.8809720581775866,41.5,5,7,1.0736748938937604,0.4801620096962644,1.1527777777777777,5,0.16666666666666669,0.4183300132670378,0.18708286933869706,0.17500000000000002,5,0.9,6.442049363362563,2.8809720581775866,41.5,5
S004,2,Floor level,6,ROVED,standing,0.44721359549995793,0.19999999999999998,0.2,5,2.7,0.07453559924999298,0.033333333333333326,0.005555555555555554,5,-0.55,0.07453559924999298,0.033333333333333326,0.005555555555555554,5,0.55,0.44721359549995793,0.19999999999999998,0.2,5
S005,2,Floor level,6,ROVED,standing,0.25,0.125,0.0625,4,2.625,0.041666666666666685,0.020833333333333343,0.0017361111111111127,4,-0.5625,0.041666666666666685,0.020833333333333343,0.0017361111111111127,4,0.5625,0.25,0.125,0.0625,4
S006,2,Floor level,6,ROVED,standing,0.408248290463863,0.16666666666666669,0.16666666666666666,6,2.8333333333333335,0.06804138174397716,0.027777777777777776,0.004629629629629628,6,-0.5277777777777778,0.06804138174397716,0.027777777777777776,0.004629629629629628,6,0.5277777777777778,0.408248290463863,0.16666666666666669,0.16666666666666666,6
S007,2,Floor level,6,ROVED,standing,0.9984988733093292,0.4465422712353221,0.9969999999999998,5,3.12,0.1664164788848882,0.07442371187255367,0.027694444444444435,5,-0.48000000000000004,0.1664164788848882,0.07442371187255367,0.027694444444444435,5,0.48000000000000004,0.9984988733093292,0.4465422712353221,0.9969999999999998,5
S008,2,Floor level,6,ROVED,standing,0.8366600265340756,0.3741657386773941,0.7,5,3.2,0.13944333775567927,0.06236095644623236,0.019444444444444445,5,-0.4666666666666667,0.13944333775567927,0.06236095644623236,0.019444444444444445,5,0.4666666666666667,0.8366600265340756,0.3741657386773941,0.7,5
S009,2,Floor level,6,ROVED,standing,1.2288205727444508,0.6144102863722254,1.51,4,3.25,0.20480342879074181,0.10240171439537091,0.04194444444444445,4,-0.4583333333333333,0.20480342879074181,0.10240171439537091,0.04194444444444445,4,0.4583333333333333,1.2288205727444508,0.6144102863722254,1.51,4
S010,2,Floor level,6,ROVED,standing,2.091650066335189,0.8539125638299666,4.375,6,4.25,0.3486083443891982,0.1423187606383278,0.12152777777777779,6,-0.2916666666666667,0.2809540624108952,0.11469901567812546,0.07893518518518519,6,0.3472222222222222,2.091650066335189,0.8539125638299666,4.375,6
S011,2,Floor level,6,ROVED,standing,2.04939015319192,0.916515138991168,4.2,5,4.2,0.3415650255319866,0.15275252316519464,0.11666666666666665,5,-0.3,0.3415650255319866,0.15275252316519464,0.11666666666666665,5,0.3,2.04939015319192,0.916515138991168,4.2,5
S012,2,Floor level,6,ROVED,standing,2.4899799195977463,1.1135528725660042,6.2,5,5.2,0.4149966532662911,0.1855921454276674,0.17222222222222222,5,-0.13333333333333333,0.32489314482696546,0.14529663145135577,0.10555555555555557,5,0.26666666666666666,2.4899799195977463,1.1135528725660042,6.2,5
S013,2,Floor level,6,ROVED,standing,0,0,0,4,0.5,0.16666666666666669,0.08333333333333334,0.02777777777777778,4,-0.4166666666666667,0.16666666666666669,0.08333333333333334,0.02777777777777778,4,0.4166666666666667,1,0.5,1,4
S014,2,Floor level,6,ROVED,standing,2.943920288775949,1.4719601443879744,8.666666666666666,4,5,0.4906533814626582,0.2453266907313291,0.24074074074074076,4,-0.16666666666666669,0.36004114991154784,0.18002057495577392,0.12962962962962965,4,0.3333333333333333,2.943920288775949,1.4719601443879744,8.666666666666666,4
S015,2,Floor level,6,ROVED,standing,0.7300684899377592,0.32649655434629016,0.5329999999999999,5,3.06,0.12167808165629317,0.05441609239104834,0.014805555555555548,5,-0.49,0.12167808165629317,0.05441609239104834,0.014805555555555548,5,0.49,0.7300684899377592,0.32649655434629016,0.5329999999999999,5
S016,2,Floor level,6,ROVED,standing,1.1260550608207398,0.5035871324805669,1.268,5,2.44,0.1876758434701233,0.08393118874676114,0.035222222222222224,5,-0.5933333333333333,0.1876758434701233,0.08393118874676114,0.035222222222222224,5,0.5933333333333333,1.1260550608207398,0.5035871324805669,1.268,5
S017,2,Floor level,6,ROVED,standing,0.5,0.25,0.25,4,4.25,0.08333333333333333,0.041666666666666664,0.006944444444444444,4,-0.29166666666666663,0.08333333333333333,0.041666666666666664,0.006944444444444444,4,0.29166666666666663,0.5,0.25,0.25,4
S018,2,Floor level,6,ROVED,standing,1.632993161855452,0.6666666666666667,2.6666666666666665,6,4.666666666666667,0.2721655269759087,0.11111111111111112,0.07407407407407407,6,-0.2222222222222222,0.2018433569398328,0.08240220541217405,0.040740740740740744,6,0.2777777777777778,1.632993161855452,0.6666666666666667,2.6666666666666665,6
S019,2,Floor level,6,ROVED,standing,1.140175425099138,0.5099019513592785,1.3,5,6.6,0.19002923751652298,0.08498365855987973,0.03611111111111111,5,0.09999999999999999,0.11785113019775792,0.05270462766947299,0.013888888888888888,5,0.16666666666666666,1.140175425099138,0.5099019513592785,1.3,5
S020,2,Floor level,6,ROVED,standing,0.8294576541331088,0.3709447398198281,0.688,5,5.24,0.13824294235551812,0.06182412330330468,0.01911111111111111,5,-0.12666666666666665,0.13824294235551812,0.06182412330330468,0.01911111111111111,5,0.12666666666666665,0.8294576541331088,0.3709447398198281,0.688,5
S021,2,Floor level,6,ROVED,standing,1.7095320997278758,0.8547660498639379,2.9225,4,4.925,0.28492201662131267,0.14246100831065633,0.08118055555555556,4,-0.17916666666666667,0.24281337140555778,0.12140668570277889,0.05895833333333334,4,0.22083333333333333,1.7095320997278758,0.8547660498639379,2.9225,4
S022,2,Floor level,6,ROVED,standing,1.4404860290887933,0.5880759588125783,2.075,6,5.25,0.24008100484813222,0.09801265980209639,0.057638888888888885,6,-0.125,0.09742043287083434,0.03977172517576765,0.00949074074074074,6,0.2361111111111111,1.4404860290887933,0.5880759588125783,2.075,6
