subject,block,condition,target_distance,type,location,perc_dist_sd,perc_dist_sem,perc_dist_var,perc_dist_n,perc_dist,rel_bias_signed_sd,rel_bias_signed_sem,rel_bias_signed_var,rel_bias_signed_n,rel_bias_signed,rel_bias_unsigned_sd,rel_bias_unsigned_sem,rel_bias_unsigned_var,rel_bias_unsigned_n,rel_bias_unsigned,log_bias_sd,log_bias_sem,log_bias_var,log_bias_n,log_bias_mean,log_bias_sd_un,log_bias_sem_un,log_bias_var_un,log_bias_n_un,log_bias_un_mean,antilog_bias_sd,antilog_bias_sem,antilog_bias_var,antilog_bias_n,antilog_bias_mean,absantilog_bias_sd,absantilog_bias_sem,absantilog_bias_var,absantilog_bias_n,absantilog_bias_mean,antilog_bias_sd_un,antilog_bias_sem_un,antilog_bias_var_un,antilog_bias_n_un,antilog_bias_un_mean,antilog_bias_sd_un_p,antilog_bias_sem_un_p,antilog_bias_var_un_p,antilog_bias_n_un_p,antilog_bias_un_p_mean,abs_bias_sd,abs_bias_sem,abs_bias_var,abs_bias_n,abs_bias_mean
T007,0,Floor level,2,NORMAL,sitting,0,0,0,5,1,0,0,0,5,-0.5,0,0,0,5,0.5,0,0,0,5,-0.3010299956639812,0,0,0,5,0.3010299956639812,0,0,0,5,-0.5,0,0,0,5,0.5,0,0,0,5,2,0,0,0,5,1,0,0,0,5,-1
T008,0,Floor level,2,NORMAL,sitting,0.08944271909999157,0.039999999999999994,0.007999999999999997,5,0.54,0.04472135954999579,0.019999999999999997,0.001999999999999999,5,-0.73,0.04472135954999579,0.019999999999999997,0.001999999999999999,5,0.73,0.06535044423901096,0.0292256071356476,0.00427068056223608,5,-0.5728343841923148,0.06535044423901096,0.0292256071356476,0.00427068056223608,5,0.5728343841923148,0.04472135954999579,0.019999999999999997,0.001999999999999999,5,-0.73,0.04472135954999579,0.019999999999999997,0.001999999999999999,5,0.73,0.5111012519999519,0.22857142857142856,0.26122448979591834,5,3.7714285714285714,0.5111012519999519,0.22857142857142856,0.26122448979591834,5,2.7714285714285714,0.08944271909999157,0.039999999999999994,0.007999999999999997,5,-1.46
T009,0,Floor level,2,NORMAL,sitting,0,0,0,6,0.5,0,0,0,6,-0.75,0,0,0,6,0.75,0,0,0,6,-0.6020599913279624,0,0,0,6,0.6020599913279624,0,0,0,6,-0.75,0,0,0,6,0.75,0,0,0,6,4,0,0,0,6,3,0,0,0,6,-1.5
T010,0,Floor level,2,NORMAL,sitting,0.3915780041490244,0.1957890020745122,0.15333333333333335,4,0.6,0.19578900207451216,0.09789450103725608,0.03833333333333333,4,-0.7,0.19578900207451216,0.09789450103725608,0.03833333333333333,4,0.7,0.45146116183978446,0.22573058091989223,0.20381718064972804,4,-0.6505149978319906,0.45146116183978446,0.22573058091989223,0.20381718064972804,4,0.6505149978319906,0.19578900207451216,0.09789450103725608,0.03833333333333333,4,-0.7,0.19578900207451216,0.09789450103725608,0.03833333333333333,4,0.7,8.625301927082516,4.312650963541258,74.39583333333336,4,7.125000000000001,8.625301927082516,4.312650963541258,74.39583333333336,4,6.125000000000001,0.39157800414902433,0.19578900207451216,0.15333333333333332,4,-1.4
T011,0,Floor level,2,NORMAL,sitting,0,0,0,5,1,0,0,0,5,-0.5,0,0,0,5,0.5,0,0,0,5,-0.3010299956639812,0,0,0,5,0.3010299956639812,0,0,0,5,-0.5,0,0,0,5,0.5,0,0,0,5,2,0,0,0,5,1,0,0,0,5,-1
T012,0,Floor level,2,NORMAL,sitting,0.44721359549995793,0.19999999999999998,0.2,5,1.8,0.22360679774997896,0.09999999999999999,0.05,5,-0.1,0.22360679774997896,0.09999999999999999,0.05,5,0.1,0.13462470671422577,0.060205999132796235,0.018123811657891307,5,-0.06020599913279624,0.13462470671422577,0.060205999132796235,0.018123811657891307,5,0.06020599913279624,0.22360679774997896,0.09999999999999999,0.05,5,-0.1,0.22360679774997896,0.09999999999999999,0.05,5,0.1,0.44721359549995793,0.19999999999999998,0.2,5,1.2,0.44721359549995793,0.19999999999999998,0.2,5,0.2,0.44721359549995793,0.19999999999999998,0.2,5,-0.2
T013,0,Floor level,2,NORMAL,sitting,0.05163977794943221,0.021081851067789193,0.0026666666666666653,6,0.5333333333333333,0.025819888974716137,0.010540925533894609,6.666666666666678e-4,6,-0.7333333333333333,0.025819888974716137,0.010540925533894609,6.666666666666678e-4,6,0.7333333333333333,0.04088901963658702,0.016692872365379977,0.0016719119268411985,6,-0.5756662426454208,0.04088901963658702,0.016692872365379977,0.0016719119268411985,6,0.5756662426454208,0.025819888974716078,0.010540925533894584,6.666666666666649e-4,6,-0.7333333333333334,0.025819888974716078,0.010540925533894584,6.666666666666649e-4,6,0.7333333333333334,0.3442651863295479,0.1405456737852612,0.11851851851851831,6,3.777777777777778,0.3442651863295479,0.1405456737852612,0.11851851851851831,6,2.777777777777778,0.051639777949432274,0.021081851067789217,0.0026666666666666713,6,-1.4666666666666666
T014,0,Floor level,2,NORMAL,sitting,0,0,0,4,1,0,0,0,4,-0.5,0,0,0,4,0.5,0,0,0,4,-0.3010299956639812,0,0,0,4,0.3010299956639812,0,0,0,4,-0.5,0,0,0,4,0.5,0,0,0,4,2,0,0,0,4,1,0,0,0,4,-1
T015,0,Floor level,2,NORMAL,sitting,0.21908902300206645,0.09797958971132713,0.048,5,0.26,0.1095445115010332,0.04898979485566355,0.011999999999999995,5,-0.87,0.1095445115010332,0.04898979485566355,0.011999999999999995,5,0.87,0.3828416383943213,0.17121198561341916,0.14656772008844826,5,-1.0214419939295738,0.3828416383943213,0.17121198561341916,0.14656772008844826,5,1.0214419939295738,0.1095445115010332,0.04898979485566355,0.011999999999999995,5,-0.87,0.1095445115010332,0.04898979485566355,0.011999999999999995,5,0.87,8.76356092008266,3.919183588453086,76.80000000000004,5,13.600000000000001,8.76356092008266,3.919183588453086,76.80000000000004,5,12.600000000000001,0.2190890230020664,0.0979795897113271,0.04799999999999998,5,-1.74
T016,0,Floor level,2,NORMAL,sitting,0,0,0,5,1,0,0,0,5,-0.5,0,0,0,5,0.5,0,0,0,5,-0.3010299956639812,0,0,0,5,0.3010299956639812,0,0,0,5,-0.5,0,0,0,5,0.5,0,0,0,5,2,0,0,0,5,1,0,0,0,5,-1
T017,0,Floor level,2,NORMAL,sitting,0.6645800679125629,0.2713136766016618,0.44166666666666665,6,2.4166666666666665,0.3322900339562814,0.1356568383008309,0.11041666666666666,6,0.20833333333333334,0.24579802006254375,0.1003466214899358,0.06041666666666667,6,0.2916666666666667,0.12768781458095577,0.052128332015741914,0.016304177992460537,6,0.06722250675979063,0.08662522853527066,0.03536460146056569,0.00750393021878787,6,0.1088687522958906,0.3322900339562814,0.1356568383008309,0.11041666666666666,6,0.20833333333333334,0.24579802006254375,0.1003466214899358,0.06041666666666667,6,0.2916666666666667,0.24532669073132907,0.10015420209622193,0.06018518518518518,6,1.3055555555555556,0.24532669073132907,0.10015420209622193,0.06018518518518518,6,0.3055555555555555,0.6645800679125629,0.2713136766016618,0.44166666666666665,6,0.4166666666666667
T018,0,Floor level,2,NORMAL,sitting,0.3535533905932738,0.1767766952966369,0.125,4,1,0.1767766952966369,0.08838834764831845,0.03125,4,-0.5,0.1767766952966369,0.08838834764831845,0.03125,4,0.5,0.1424387657630711,0.07121938288153555,0.020288801992107038,4,-0.31947654920421087,0.1424387657630711,0.07121938288153555,0.020288801992107038,4,0.31947654920421087,0.1767766952966369,0.08838834764831845,0.03125,4,-0.5,0.1767766952966369,0.08838834764831845,0.03125,4,0.5,0.6382847385042253,0.31914236925211265,0.40740740740740733,4,2.1666666666666665,0.6382847385042253,0.31914236925211265,0.40740740740740733,4,1.1666666666666665,0.3535533905932738,0.1767766952966369,0.125,4,-1
T019,0,Floor level,2,NORMAL,sitting,0.21213203435596428,0.09486832980505139,0.04500000000000001,5,1.5,0.10606601717798214,0.047434164902525694,0.011250000000000003,5,-0.25,0.10606601717798214,0.047434164902525694,0.011250000000000003,5,0.25,0.06244669429058818,0.027927010680780635,0.0038995896278221785,5,-0.12848449000038628,0.06244669429058818,0.027927010680780635,0.0038995896278221785,5,0.12848449000038628,0.10606601717798214,0.047434164902525694,0.011250000000000003,5,-0.25,0.10606601717798214,0.047434164902525694,0.011250000000000003,5,0.25,0.19876159799998133,0.08888888888888889,0.03950617283950618,5,1.3555555555555556,0.19876159799998133,0.08888888888888889,0.03950617283950618,5,0.3555555555555555,0.21213203435596428,0.09486832980505139,0.04500000000000001,5,-0.5
T020,0,Floor level,2,NORMAL,sitting,0.44721359549995793,0.19999999999999998,0.2,5,1.2,0.22360679774997896,0.09999999999999999,0.05,5,-0.4,0.22360679774997896,0.09999999999999999,0.05,5,0.4,0.13462470671422577,0.060205999132796235,0.018123811657891307,5,-0.24082399653118497,0.13462470671422577,0.060205999132796235,0.018123811657891307,5,0.24082399653118497,0.22360679774997896,0.09999999999999999,0.05,5,-0.4,0.22360679774997896,0.09999999999999999,0.05,5,0.4,0.44721359549995793,0.19999999999999998,0.2,5,1.8,0.44721359549995793,0.19999999999999998,0.2,5,0.8,0.44721359549995793,0.19999999999999998,0.2,5,-0.8
T021,0,Floor level,2,NORMAL,sitting,1.0327955589886444,0.4216370213557839,1.0666666666666667,6,2.3333333333333335,0.5163977794943222,0.21081851067789195,0.26666666666666666,6,0.16666666666666666,0.408248290463863,0.16666666666666669,0.16666666666666666,6,0.3333333333333333,0.20350834192996886,0.08308193268804509,0.04141564523508512,6,0.029348543175946873,0.14921551752356285,0.06091697993967513,0.02226527066982469,6,0.12969187506394061,0.5163977794943222,0.21081851067789195,0.26666666666666666,6,0.16666666666666666,0.408248290463863,0.16666666666666669,0.16666666666666666,6,0.3333333333333333,0.4915960401250875,0.2006932429798716,0.24166666666666667,6,1.4166666666666667,0.4915960401250875,0.2006932429798716,0.24166666666666667,6,0.4166666666666667,1.0327955589886444,0.4216370213557839,1.0666666666666667,6,0.3333333333333333
T001,3,Ear level,2.9,NORMAL,sitting,0.27386127875258304,0.12247448713915889,0.075,5,0.8,0.09443492370778726,0.04223258177212376,0.008917954815695602,5,-0.7241379310344828,0.09443492370778726,0.04223258177212376,0.008917954815695602,5,0.7241379310344828,0.16488091911084482,0.07373698866489864,0.02718571748683695,5,-0.5828099961645485,0.16488091911084482,0.07373698866489864,0.02718571748683695,5,0.5828099961645485,0.09443492370778726,0.04223258177212376,0.008917954815695602,5,-0.7241379310344828,0.09443492370778726,0.04223258177212376,0.008917954815695602,5,0.7241379310344828,1.5883954167649812,0.7103520254071214,2.5229999999999984,5,4.06,1.5883954167649812,0.7103520254071214,2.5229999999999984,5,3.0599999999999996,0.27386127875258304,0.12247448713915889,0.075,5,-2.1
T002,3,Ear level,2.9,NORMAL,sitting,0.44721359549995793,0.19999999999999998,0.2,5,2.3,0.1542115846551579,0.06896551724137931,0.023781212841854932,5,-0.2068965517241379,0.12809776290349453,0.057287061123572916,0.016409036860879897,5,0.22068965517241376,0.07983380115488821,0.035702761256906246,0.00637343580683823,5,-0.10676774782222732,0.06897906912391227,0.03084837751714494,0.004758111977201468,5,0.11265705055050988,0.1542115846551579,0.06896551724137931,0.02378121284185494,5,-0.20689655172413787,0.1280977629034945,0.05728706112357291,0.016409036860879894,5,0.22068965517241376,0.19824458523928062,0.08865767375325657,0.0393009155766944,5,1.308896551724138,0.19824458523928062,0.08865767375325657,0.0393009155766944,5,0.3088965517241379,0.44721359549995793,0.19999999999999998,0.2,5,-0.5999999999999999
T003,3,Ear level,2.9,NORMAL,sitting,0.7071067811865476,0.31622776601683794,0.5,5,3,0.24382992454708535,0.1090440572471855,0.059453032104637336,5,0.03448275862068969,0.17172275307570664,0.07679674983213823,0.029488703923900114,5,0.15862068965517243,0.10734815241836632,0.048007553213295105,0.011523625827636805,5,0.004492752331230124,0.07477107014312624,0.03343863911808704,0.005590712930348305,5,0.06903995322522007,0.24382992454708538,0.10904405724718551,0.05945303210463734,5,0.034482758620689724,0.17172275307570664,0.07679674983213823,0.029488703923900114,5,0.15862068965517245,0.20972350293024322,0.09379120180628003,0.043983947681331736,5,1.186551724137931,0.20972350293024322,0.09379120180628003,0.043983947681331736,5,0.18655172413793109,0.7071067811865476,0.31622776601683794,0.5,5,0.10000000000000009
T004,3,Ear level,2.9,NORMAL,sitting,0.27386127875258304,0.12247448713915889,0.075,5,1.7,0.09443492370778726,0.04223258177212376,0.008917954815695602,5,-0.4137931034482758,0.09443492370778726,0.04223258177212376,0.008917954815695602,5,0.4137931034482758,0.0684317643465624,0.030603615379831996,0.004682906371583448,5,-0.23633124419995485,0.0684317643465624,0.030603615379831996,0.004682906371583448,5,0.23633124419995485,0.09443492370778726,0.04223258177212376,0.008917954815695602,5,-0.4137931034482758,0.09443492370778726,0.04223258177212376,0.008917954815695602,5,0.4137931034482758,0.2647325694608303,0.11839200423452027,0.07008333333333334,5,1.74,0.2647325694608303,0.11839200423452027,0.07008333333333334,5,0.74,0.27386127875258304,0.12247448713915889,0.075,5,-1.2
T005,3,Ear level,2.9,NORMAL,sitting,1.3038404810405297,0.58309518948453,1.7,5,8.8,0.4496001658760448,0.2010673067188035,0.20214030915576697,5,2.0344827586206895,0.4496001658760448,0.2010673067188035,0.20214030915576697,5,2.0344827586206895,0.0603439324813379,0.02698662701158582,0.0036413901873122673,5,0.47858303321572004,0.0603439324813379,0.02698662701158582,0.0036413901873122673,5,0.47858303321572004,0.4496001658760447,0.20106730671880343,0.2021403091557669,5,2.03448275862069,0.4496001658760447,0.20106730671880343,0.2021403091557669,5,2.03448275862069,0.4496001658760447,0.20106730671880343,0.2021403091557669,5,3.03448275862069,0.4496001658760447,0.20106730671880343,0.2021403091557669,5,2.03448275862069,1.3038404810405297,0.58309518948453,1.7,5,5.8999999999999995
T006,3,Ear level,2.9,NORMAL,sitting,1.6733200530681511,0.7483314773547882,2.8,5,6.6,0.5770069148510866,0.2580453370188925,0.3329369797859691,5,1.2758620689655171,0.5770069148510866,0.2580453370188925,0.3329369797859691,5,1.2758620689655171,0.10944559045030448,0.04894555601689653,0.01197833726901578,5,0.34607772172901913,0.10944559045030448,0.04894555601689653,0.01197833726901578,5,0.34607772172901913,0.5770069148510866,0.2580453370188925,0.33293697978596903,5,1.2758620689655173,0.5770069148510866,0.2580453370188925,0.33293697978596903,5,1.2758620689655173,0.5770069148510866,0.2580453370188925,0.33293697978596903,5,2.2758620689655173,0.5770069148510866,0.2580453370188925,0.33293697978596903,5,1.2758620689655173,1.673320053068151,0.7483314773547881,2.7999999999999994,5,3.6999999999999997
T007,3,Ear level,2.9,NORMAL,sitting,0.8366600265340756,0.3741657386773941,0.7,5,2.2,0.2885034574255433,0.12902266850944624,0.08323424494649227,5,-0.24137931034482754,0.25619552580698907,0.11457412224714583,0.0656361474435196,5,0.2689655172413793,0.19500769549593464,0.08721009265289788,0.038028001302635166,5,-0.15113749774549862,0.18276791151735736,0.08173629485169555,0.03340410948041657,5,0.1629161032020637,0.28850345742554334,0.12902266850944627,0.08323424494649229,5,-0.24137931034482754,0.25619552580698907,0.11457412224714583,0.0656361474435196,5,0.2689655172413793,0.7699327070368173,0.3443243742069508,0.5927963733650415,5,1.573793103448276,0.7699327070368173,0.3443243742069508,0.5927963733650415,5,0.5737931034482758,0.8366600265340756,0.3741657386773941,0.7,5,-0.7
T008,3,Ear level,2.9,NORMAL,sitting,0.8197560612767679,0.3666060555964672,0.672,5,1.72,0.28267450388854065,0.1264158812401611,0.07990487514863258,5,-0.4068965517241379,0.25619552580698907,0.11457412224714583,0.0656361474435196,5,0.4206896551724138,0.20178941080617702,0.09024296794044849,0.040718966313504065,5,-0.26486474491370116,0.19177053942956687,0.08576239244926305,0.03677593979310707,5,0.2707540476419837,0.28267450388854065,0.1264158812401611,0.07990487514863259,5,-0.4068965517241379,0.25619552580698907,0.11457412224714583,0.0656361474435196,5,0.4206896551724138,0.8446966301922695,0.37775981709498313,0.7135123970581757,5,2.0113409961685824,0.8446966301922695,0.37775981709498313,0.7135123970581757,5,1.0113409961685824,0.8197560612767679,0.3666060555964672,0.672,5,-1.18
T009,3,Ear level,2.9,NORMAL,sitting,0.7071067811865476,0.31622776601683794,0.5,5,1.5,0.24382992454708535,0.1090440572471855,0.059453032104637336,5,-0.48275862068965514,0.24382992454708535,0.1090440572471855,0.059453032104637336,5,0.48275862068965514,0.19446303980387833,0.08696651522254385,0.03781587384976477,5,-0.3226039970317523,0.19446303980387833,0.08696651522254385,0.03781587384976477,5,0.3226039970317523,0.24382992454708538,0.10904405724718551,0.05945303210463734,5,-0.48275862068965514,0.24382992454708538,0.10904405724718551,0.05945303210463734,5,0.48275862068965514,0.8796135515099799,0.39337513902126553,0.77372,5,2.262,0.8796135515099799,0.39337513902126553,0.77372,5,1.262,0.7071067811865476,0.31622776601683794,0.5,5,-1.4
T010,3,Ear level,2.9,NORMAL,sitting,1,0.44721359549995793,1,5,3.5,0.3448275862068966,0.1542115846551579,0.11890606420927467,5,0.20689655172413796,0.29421695183036606,0.13157782088509593,0.08656361474435195,5,0.2620689655172414,0.11913606232049978,0.05327926678405777,0.014193401345234006,5,0.06824450485611268,0.09467592783483457,0.04234036209431091,0.008963531311386804,5,0.09402770054688006,0.3448275862068966,0.1542115846551579,0.11890606420927469,5,0.206896551724138,0.2942169518303661,0.13157782088509595,0.08656361474435198,5,0.26206896551724146,0.2920466139719161,0.13060721628796884,0.08529122473246138,5,1.2664827586206897,0.2920466139719161,0.13060721628796884,0.08529122473246138,5,0.2664827586206897,1,0.44721359549995793,1,5,0.6000000000000001
T011,3,Ear level,2.9,NORMAL,sitting,0.4183300132670378,0.18708286933869706,0.175,5,1.9,0.14425172871277164,0.06451133425472312,0.020808561236623068,5,-0.3448275862068965,0.14425172871277164,0.06451133425472312,0.020808561236623068,5,0.3448275862068965,0.0947775258899064,0.04238579812581539,0.008982779413811877,5,-0.19196149427668358,0.0947775258899064,0.04238579812581539,0.008982779413811877,5,0.19196149427668358,0.14425172871277167,0.06451133425472313,0.02080856123662307,5,-0.3448275862068965,0.14425172871277167,0.06451133425472313,0.02080856123662307,5,0.3448275862068965,0.3390231063905036,0.15161574236646186,0.1149366666666667,5,1.5853333333333333,0.3390231063905036,0.15161574236646186,0.1149366666666667,5,0.5853333333333333,0.4183300132670378,0.18708286933869706,0.175,5,-0.9999999999999999
T012,3,Ear level,2.9,NORMAL,sitting,1.51657508881031,0.6782329983125267,2.3,5,5.6,0.522956927175969,0.23387344769397475,0.2734839476813317,5,0.9310344827586208,0.522956927175969,0.23387344769397475,0.2734839476813317,5,0.9310344827586208,0.11222505358501997,0.05018856971893222,0.012594462652160604,5,0.2738502495761614,0.11222505358501997,0.05018856971893222,0.012594462652160604,5,0.2738502495761614,0.522956927175969,0.23387344769397475,0.2734839476813318,5,0.9310344827586208,0.522956927175969,0.23387344769397475,0.2734839476813318,5,0.9310344827586208,0.522956927175969,0.23387344769397475,0.2734839476813318,5,1.9310344827586208,0.522956927175969,0.23387344769397475,0.2734839476813318,5,0.9310344827586208,1.51657508881031,0.6782329983125267,2.2999999999999994,5,2.7
T013,3,Ear level,2.9,NORMAL,sitting,0.27386127875258304,0.12247448713915889,0.075,5,0.8,0.09443492370778726,0.04223258177212376,0.008917954815695602,5,-0.7241379310344828,0.09443492370778726,0.04223258177212376,0.008917954815695602,5,0.7241379310344828,0.16488091911084482,0.07373698866489864,0.02718571748683695,5,-0.5828099961645485,0.16488091911084482,0.07373698866489864,0.02718571748683695,5,0.5828099961645485,0.09443492370778726,0.04223258177212376,0.008917954815695602,5,-0.7241379310344828,0.09443492370778726,0.04223258177212376,0.008917954815695602,5,0.7241379310344828,1.5883954167649812,0.7103520254071214,2.5229999999999984,5,4.06,1.5883954167649812,0.7103520254071214,2.5229999999999984,5,3.0599999999999996,0.27386127875258304,0.12247448713915889,0.075,5,-2.1
T014,3,Ear level,2.9,NORMAL,sitting,0.5477225575051661,0.24494897427831777,0.3,5,2.6,0.18886984741557453,0.08446516354424752,0.0356718192627824,5,-0.10344827586206892,0.15109587793245957,0.067572130835398,0.022829964328180723,5,0.14482758620689656,0.09644915476428247,0.04313337328506666,0.009302439454744512,5,-0.05571324680156611,0.0803206350029971,0.03592047997253011,0.006451404407284684,5,0.07338115498641377,0.18886984741557453,0.08446516354424752,0.03567181926278241,5,-0.10344827586206891,0.15109587793245957,0.067572130835398,0.02282996432818072,5,0.14482758620689656,0.22758816613576724,0.10178052207081822,0.05179637336504159,5,1.2006896551724138,0.22758816613576724,0.10178052207081822,0.05179637336504159,5,0.20068965517241383,0.5477225575051661,0.24494897427831777,0.3,5,-0.29999999999999993
T015,3,Ear level,2.9,NORMAL,sitting,0.05477225575051661,0.024494897427831782,0.0030000000000000005,5,0.16,0.01888698474155743,0.00844651635442474,3.5671819262782315e-4,5,-0.9448275862068966,0.01888698474155743,0.00844651635442474,3.5671819262782315e-4,5,0.9448275862068966,0.16488091911084488,0.07373698866489867,0.02718571748683697,5,-1.2817800005005673,0.16488091911084488,0.07373698866489867,0.02718571748683697,5,1.2817800005005673,0.018886984741557488,0.008446516354424768,3.5671819262782543e-4,5,-0.9448275862068966,0.018886984741557488,0.008446516354424768,3.5671819262782543e-4,5,0.9448275862068966,7.941977083824909,3.5517601270356085,63.07500000000002,5,20.299999999999997,7.941977083824909,3.5517601270356085,63.07500000000002,5,19.299999999999997,0.05477225575051666,0.024494897427831803,0.0030000000000000053,5,-2.7399999999999998
T016,3,Ear level,2.9,NORMAL,sitting,0.44721359549995793,0.19999999999999998,0.2,5,2.8,0.1542115846551579,0.06896551724137931,0.023781212841854932,5,-0.03448275862068962,0.12336926772412629,0.05517241379310343,0.01521997621878715,5,0.08965517241379312,0.07875040509840574,0.03521825181113625,0.006201626303163008,5,-0.02049499499042987,0.06558152385789098,0.029328949082853696,0.004300936271523123,5,0.04405220590356007,0.1542115846551579,0.06896551724137931,0.02378121284185494,5,-0.03448275862068959,0.12336926772412628,0.05517241379310342,0.015219976218787146,5,0.08965517241379314,0.18582495950946523,0.08310344827586204,0.034530915576694396,5,1.1175862068965519,0.18582495950946523,0.08310344827586204,0.034530915576694396,5,0.11758620689655178,0.44721359549995793,0.19999999999999998,0.2,5,-0.09999999999999991
T017,3,Ear level,2.9,NORMAL,sitting,1,0.44721359549995793,1,5,3.5,0.3448275862068966,0.1542115846551579,0.11890606420927467,5,0.20689655172413796,0.29421695183036606,0.13157782088509593,0.08656361474435195,5,0.2620689655172414,0.11913606232049978,0.05327926678405777,0.014193401345234006,5,0.06824450485611268,0.09467592783483457,0.04234036209431091,0.008963531311386804,5,0.09402770054688006,0.3448275862068966,0.1542115846551579,0.11890606420927469,5,0.206896551724138,0.2942169518303661,0.13157782088509595,0.08656361474435198,5,0.26206896551724146,0.2920466139719161,0.13060721628796884,0.08529122473246138,5,1.2664827586206897,0.2920466139719161,0.13060721628796884,0.08529122473246138,5,0.2664827586206897,1,0.44721359549995793,1,5,0.6000000000000001
T018,3,Ear level,2.9,NORMAL,sitting,0.6519202405202649,0.291547594742265,0.425,5,3.1,0.22480008293802237,0.10053365335940173,0.050535077288941736,5,0.06896551724137934,0.12763279671256378,0.057079121921540854,0.016290130796670632,5,0.1793103448275862,0.09000852908862761,0.0402530379193877,0.008101535308698322,5,0.02142786364943907,0.04489181885392317,0.02007623171819578,0.0020152754000134516,5,0.07299425503097383,0.22480008293802237,0.10053365335940173,0.050535077288941736,5,0.06896551724137936,0.1276327967125638,0.05707912192154087,0.016290130796670636,5,0.1793103448275862,0.12459150851981753,0.055719016493911235,0.015523043995243763,5,1.1881379310344828,0.12459150851981753,0.055719016493911235,0.015523043995243763,5,0.18813793103448276,0.6519202405202649,0.291547594742265,0.425,5,0.2000000000000001
T019,3,Ear level,2.9,NORMAL,sitting,0.6708203932499369,0.3,0.45,5,1.7,0.23131737698273688,0.10344827586206896,0.05350772889417361,5,-0.4137931034482758,0.23131737698273688,0.10344827586206896,0.05350772889417361,5,0.4137931034482758,0.18681164784403465,0.0835447087136027,0.034898591770203616,5,-0.26239799789895607,0.18681164784403465,0.0835447087136027,0.034898591770203616,5,0.26239799789895607,0.23131737698273688,0.10344827586206896,0.05350772889417361,5,-0.4137931034482758,0.23131737698273688,0.10344827586206896,0.05350772889417361,5,0.4137931034482758,0.8553771098176522,0.3825362727899146,0.7316699999999999,5,1.972,0.8553771098176522,0.3825362727899146,0.7316699999999999,5,0.972,0.6708203932499369,0.3,0.45,5,-1.2
T020,3,Ear level,2.9,NORMAL,sitting,2.949576240750525,1.3190905958272916,8.7,5,4.2,1.0170952554312156,0.454858826147342,1.0344827586206895,5,0.4482758620689655,0.8241307170366706,0.3685624611279279,0.679191438763377,5,0.696551724137931,0.2805465693618586,0.12546423998949513,0.07870637758070816,5,0.08408075406563764,0.1753247992854927,0.07840763386877364,0.030738785244498298,5,0.21317515585361752,1.0170952554312156,0.454858826147342,1.0344827586206895,5,0.4482758620689656,0.8241307170366706,0.3685624611279279,0.679191438763377,5,0.6965517241379311,0.7944222543412462,0.3552764327091308,0.6311067181926278,5,1.7524137931034482,0.7944222543412462,0.3552764327091308,0.6311067181926278,5,0.7524137931034482,2.949576240750525,1.3190905958272916,8.7,5,1.3
T021,3,Ear level,2.9,NORMAL,sitting,2.701851217221259,1.208304597359457,7.3,5,5.6,0.9316728335245721,0.4166567577101576,0.8680142687277049,5,0.9310344827586207,0.9316728335245721,0.4166567577101576,0.8680142687277049,5,0.9310344827586207,0.196686212598571,0.08796074832147606,0.03868546622637027,5,0.24886250225450138,0.196686212598571,0.08796074832147606,0.03868546622637027,5,0.24886250225450138,0.9316728335245722,0.41665675771015764,0.8680142687277053,5,0.9310344827586208,0.9316728335245722,0.41665675771015764,0.8680142687277053,5,0.9310344827586208,0.9316728335245722,0.41665675771015764,0.8680142687277053,5,1.9310344827586208,0.9316728335245722,0.41665675771015764,0.8680142687277053,5,0.9310344827586208,2.701851217221259,1.208304597359457,7.299999999999999,5,2.7
T001,0,Floor level,2.9,NORMAL,sitting,0.5477225575051661,0.22360679774997896,0.3,6,1.5,0.18886984741557453,0.07710579232757897,0.03567181926278241,6,-0.48275862068965514,0.18886984741557453,0.07710579232757897,0.03567181926278241,6,0.48275862068965514,0.16488091911084488,0.06731235335711291,0.027185717486836968,6,-0.31188300006696545,0.16488091911084488,0.06731235335711291,0.027185717486836968,6,0.31188300006696545,0.18886984741557453,0.07710579232757897,0.03567181926278241,6,-0.48275862068965514,0.18886984741557453,0.07710579232757897,0.03567181926278241,6,0.48275862068965514,0.7941977083824908,0.3242298567374695,0.6307499999999999,6,2.175,0.7941977083824908,0.3242298567374695,0.6307499999999999,6,1.1749999999999998,0.5477225575051661,0.22360679774997896,0.3,6,-1.4
T002,0,Floor level,2.9,NORMAL,sitting,0.408248290463863,0.16666666666666669,0.16666666666666666,6,3.1666666666666665,0.14077527257374586,0.0574712643678161,0.019817677368212445,6,0.09195402298850579,0.14077527257374586,0.0574712643678161,0.019817677368212445,6,0.09195402298850579,0.051006025633053315,0.020823122768049995,0.002601614650879692,6,0.03554637958875637,0.051006025633053315,0.020823122768049995,0.002601614650879692,6,0.03554637958875637,0.1407752725737459,0.057471264367816105,0.01981767736821245,6,0.09195402298850582,0.1407752725737459,0.057471264367816105,0.01981767736821245,6,0.09195402298850582,0.1407752725737459,0.057471264367816105,0.01981767736821245,6,1.0919540229885059,0.1407752725737459,0.057471264367816105,0.01981767736821245,6,0.09195402298850582,0.408248290463863,0.16666666666666669,0.16666666666666666,6,0.2666666666666668
