subject,block,condition,target_distance,type,location,log_bias,log_bias_un,perc_dist_sd,perc_dist_sem,perc_dist_var,perc_dist_n,perc_dist,rel_bias_signed_sd,rel_bias_signed_sem,rel_bias_signed_var,rel_bias_signed_n,rel_bias_signed,rel_bias_unsigned_sd,rel_bias_unsigned_sem,rel_bias_unsigned_var,rel_bias_unsigned_n,rel_bias_unsigned,log_bias_sd,log_bias_sem,log_bias_var,log_bias_n,log_bias_sd_un,log_bias_sem_un,log_bias_var_un,log_bias_n_un,abs_bias_sd,abs_bias_sem,abs_bias_var,abs_bias_n,slope,intercepto
S006,2,Floor level,6,ROVED,standing,-0.33037853883992807,0.33037853883992807,0.408248290463863,0.16666666666666669,0.16666666666666666,6,2.8333333333333335,0.06804138174397716,0.027777777777777776,0.004629629629629628,6,-0.5277777777777778,0.06804138174397716,0.027777777777777776,0.004629629629629628,6,0.5277777777777778,0.07188895547511111,0.029348543175946876,0.005168021919302507,6,0.07188895547511111,0.029348543175946876,0.005168021919302507,6,0.408248290463863,0.16666666666666669,0.16666666666666666,6,0.37970894353873097,0.8874320714746233
S006,3,Ear level,2,NORMAL,standing,-0.1806179973983887,0.1806179973983887,0.5477225575051661,0.24494897427831777,0.3,5,1.4,0.27386127875258304,0.12247448713915889,0.075,5,-0.3,0.27386127875258304,0.12247448713915889,0.075,5,0.3,0.16488091911084485,0.07373698866489865,0.02718571748683696,5,0.16488091911084485,0.07373698866489865,0.02718571748683696,5,0.5477225575051661,0.24494897427831777,0.3,5,0.2160817905498757,0.7342912406742188
S006,3,Ear level,2.9,NORMAL,standing,-0.40219199876615985,0.40219199876615985,0.44721359549995793,0.19999999999999998,0.2,5,1.2,0.1542115846551579,0.06896551724137931,0.02378121284185494,5,-0.5862068965517241,0.1542115846551579,0.06896551724137931,0.02378121284185494,5,0.5862068965517241,0.1346247067142258,0.06020599913279624,0.01812381165789131,5,0.1346247067142258,0.06020599913279624,0.01812381165789131,5,0.44721359549995793,0.19999999999999998,0.2,5,0.2160817905498757,0.7342912406742188
S006,3,Ear level,4.2,NORMAL,standing,-0.502837292132308,0.502837292132308,0.5477225575051661,0.24494897427831777,0.3,5,1.4,0.13041013273932522,0.05832118435198041,0.017006802721088426,5,-0.6666666666666666,0.13041013273932522,0.05832118435198041,0.017006802721088426,5,0.6666666666666666,0.16488091911084482,0.07373698866489864,0.02718571748683695,5,0.16488091911084482,0.07373698866489864,0.02718571748683695,5,0.5477225575051661,0.24494897427831777,0.3,5,0.2160817905498757,0.7342912406742188
S006,3,Ear level,6,NORMAL,standing,-0.4419030029085262,0.4419030029085262,0.44721359549995793,0.19999999999999998,0.2,5,2.2,0.07453559924999298,0.033333333333333326,0.005555555555555553,5,-0.6333333333333333,0.07453559924999298,0.033333333333333326,0.005555555555555553,5,0.6333333333333333,0.07875040509840574,0.03521825181113625,0.006201626303163008,5,0.07875040509840574,0.03521825181113625,0.006201626303163008,5,0.44721359549995793,0.19999999999999998,0.2,5,0.2160817905498757,0.7342912406742188
S006,5,Ear level,2,ROVED,standing,0.01278813061184532,0.16330312844383593,0.9574271077563381,0.47871355387816905,0.9166666666666666,4,2.25,0.47871355387816905,0.23935677693908453,0.22916666666666666,4,0.125,0.25,0.125,0.0625,4,0.375,0.22507863528324507,0.11253931764162253,0.050660392060968056,4,0.12377893504538744,0.06188946752269372,0.015321224760970243,4,0.9574271077563381,0.47871355387816905,0.9166666666666666,4,-0.027033250437505534,2.222883853734916
S006,5,Ear level,2.9,ROVED,standing,-0.1761252450671586,0.19379315325200627,1.0954451150103321,0.48989794855663554,1.2,5,2.2,0.37773969483114905,0.16893032708849504,0.1426872770511296,5,-0.24137931034482757,0.3399657253480341,0.1520372943796455,0.11557669441141497,5,0.2827586206896552,0.2613300738751273,0.1168703619499653,0.0682934075115795,5,0.24520155411384198,0.10965746863742877,0.06012380213984338,5,1.0954451150103321,0.48989794855663554,1.2,5,-0.027033250437505534,2.222883853734916
S006,5,Ear level,4.2,ROVED,standing,-0.41403720621401613,0.41403720621401613,0.983192080250175,0.4013864859597432,0.9666666666666667,6,1.8333333333333333,0.23409335244051782,0.09556821094279598,0.05479969765684049,6,-0.5634920634920635,0.23409335244051782,0.09556821094279598,0.05479969765684049,6,0.5634920634920635,0.23802952114752415,0.09717514508840867,0.05665805293771965,6,0.23802952114752415,0.09717514508840867,0.05665805293771965,6,0.983192080250175,0.4013864859597432,0.9666666666666667,6,-0.027033250437505534,2.222883853734916
S006,5,Ear level,6,ROVED,standing,-0.46689075023018617,0.46689075023018617,0.8366600265340756,0.3741657386773941,0.7,5,2.2,0.13944333775567927,0.06236095644623236,0.019444444444444448,5,-0.6333333333333333,0.13944333775567927,0.06236095644623236,0.019444444444444448,5,0.6333333333333333,0.1950076954959346,0.08721009265289786,0.03802800130263516,5,0.1950076954959346,0.08721009265289786,0.03802800130263516,5,0.8366600265340756,0.3741657386773941,0.7,5,-0.027033250437505534,2.222883853734916
S007,0,Floor level,2,NORMAL,standing,-0.26581174385284495,0.26581174385284495,0.22360679774997896,0.09999999999999999,0.05,5,1.1,0.11180339887498948,0.049999999999999996,0.0125,5,-0.45,0.11180339887498948,0.049999999999999996,0.0125,5,0.45,0.07875040509840574,0.03521825181113625,0.006201626303163009,5,0.07875040509840574,0.03521825181113625,0.006201626303163009,5,0.22360679774997896,0.09999999999999999,0.05,5,0.35256056000736835,0.45866721930551796
S007,0,Floor level,2.9,NORMAL,standing,-0.2678601853030452,0.2678601853030452,0.47871355387816905,0.23935677693908453,0.22916666666666666,4,1.625,0.16507363926833418,0.08253681963416709,0.027249306381292117,4,-0.43965517241379304,0.16507363926833418,0.08253681963416709,0.027249306381292117,4,0.43965517241379304,0.1424387657630711,0.07121938288153555,0.020288801992107038,4,0.1424387657630711,0.07121938288153555,0.020288801992107038,4,0.47871355387816905,0.23935677693908453,0.22916666666666666,4,0.35256056000736835,0.45866721930551796
S007,0,Floor level,4.2,NORMAL,standing,-0.3770624146112901,0.3770624146112901,0.5163977794943222,0.21081851067789195,0.26666666666666666,6,1.8333333333333333,0.1229518522605529,0.05019488349473618,0.015117157974300828,6,-0.5634920634920635,0.1229518522605529,0.05019488349473618,0.015117157974300828,6,0.5634920634920635,0.13969516099611637,0.05703031066273863,0.01951473800573087,6,0.13969516099611637,0.05703031066273863,0.01951473800573087,6,0.5163977794943222,0.21081851067789195,0.26666666666666666,6,0.35256056000736835,0.45866721930551796
S007,0,Floor level,6,NORMAL,standing,-0.3770722440063024,0.3770722440063024,0.6519202405202649,0.291547594742265,0.425,5,2.6,0.10865337342004415,0.0485912657903775,0.011805555555555555,5,-0.5666666666666667,0.10865337342004415,0.0485912657903775,0.011805555555555555,5,0.5666666666666667,0.1303616223724747,0.05829948985640217,0.016994152587583695,5,0.1303616223724747,0.05829948985640217,0.016994152587583695,5,0.6519202405202649,0.291547594742265,0.425,5,0.35256056000736835,0.45866721930551796
S007,2,Floor level,2,ROVED,standing,-0.24233290931208745,0.24233290931208745,0.2581988897471611,0.10540925533894598,0.06666666666666667,6,1.1666666666666667,0.12909944487358055,0.05270462766947299,0.016666666666666666,6,-0.4166666666666667,0.12909944487358055,0.05270462766947299,0.016666666666666666,6,0.4166666666666667,0.09093313516471327,0.037123296977513584,0.008268835070884013,6,0.09093313516471327,0.037123296977513584,0.008268835070884013,6,0.2581988897471611,0.10540925533894598,0.06666666666666667,6,0.4644146633508335,0.5497513125172697
S007,2,Floor level,2.9,ROVED,standing,-0.13714049898296077,0.13714049898296077,0.25,0.125,0.0625,4,2.125,0.08620689655172413,0.043103448275862065,0.007431629013079665,4,-0.2672413793103448,0.08620689655172413,0.043103448275862065,0.007431629013079665,4,0.2672413793103448,0.0484550065040282,0.0242275032520141,0.0023478876553054153,4,0.0484550065040282,0.0242275032520141,0.0023478876553054153,4,0.25,0.125,0.0625,4,0.4644146633508335,0.5497513125172697
S007,2,Floor level,4.2,ROVED,standing,-0.18379317877277662,0.18379317877277662,0.570087712549569,0.25495097567963926,0.325,5,2.8,0.1357351696546593,0.06070261325705696,0.018424036281179137,5,-0.33333333333333337,0.1357351696546593,0.06070261325705696,0.018424036281179137,5,0.33333333333333337,0.09309452032968266,0.04163313515798131,0.008666589715413698,5,0.09309452032968266,0.04163313515798131,0.008666589715413698,5,0.570087712549569,0.25495097567963926,0.325,5,0.4644146633508335,0.5497513125172697
S007,2,Floor level,6,ROVED,standing,-0.30156782336613747,0.30156782336613747,0.9984988733093292,0.4465422712353221,0.9969999999999998,5,3.12,0.1664164788848882,0.07442371187255367,0.027694444444444435,5,-0.48000000000000004,0.1664164788848882,0.07442371187255367,0.027694444444444435,5,0.48000000000000004,0.1380390943684658,0.06173295971207958,0.019054791574066206,5,0.1380390943684658,0.06173295971207958,0.019054791574066206,5,0.9984988733093292,0.4465422712353221,0.9969999999999998,5,0.4644146633508335,0.5497513125172697
S007,3,Ear level,2,NORMAL,standing,-0.19537524023057246,0.19537524023057246,0.27386127875258304,0.12247448713915889,0.075,5,1.3,0.13693063937629152,0.06123724356957944,0.01875,5,-0.35,0.13693063937629152,0.06123724356957944,0.01875,5,0.35,0.09644915476428248,0.04313337328506667,0.009302439454744514,5,0.09644915476428248,0.04313337328506667,0.009302439454744514,5,0.27386127875258304,0.12247448713915889,0.075,5,0.4661508704061893,0.11528046421663553
S007,3,Ear level,2.9,NORMAL,standing,-0.35674324246554734,0.35674324246554734,0.27386127875258304,0.12247448713915889,0.075,5,1.3,0.09443492370778726,0.04223258177212376,0.008917954815695602,5,-0.5517241379310345,0.09443492370778726,0.04223258177212376,0.008917954815695602,5,0.5517241379310345,0.09644915476428247,0.04313337328506666,0.009302439454744512,5,0.09644915476428247,0.04313337328506666,0.009302439454744512,5,0.27386127875258304,0.12247448713915889,0.075,5,0.4661508704061893,0.11528046421663553
S007,3,Ear level,4.2,NORMAL,standing,-0.38242529386671553,0.38242529386671553,0.44721359549995793,0.19999999999999998,0.2,5,1.8,0.10647942749998995,0.0476190476190476,0.011337868480725617,5,-0.5714285714285714,0.10647942749998995,0.0476190476190476,0.011337868480725617,5,0.5714285714285714,0.13462470671422574,0.06020599913279622,0.0181238116578913,5,0.13462470671422574,0.06020599913279622,0.0181238116578913,5,0.44721359549995793,0.19999999999999998,0.2,5,0.4661508704061893,0.11528046421663553
S007,3,Ear level,6,NORMAL,standing,-0.2918784975518462,0.2918784975518462,0.5477225575051661,0.24494897427831777,0.3,5,3.1,0.0912870929175277,0.04082482904638631,0.008333333333333337,5,-0.48333333333333334,0.0912870929175277,0.04082482904638631,0.008333333333333337,5,0.48333333333333334,0.07324719797106677,0.03275714276493799,0.0053651520106126485,5,0.07324719797106677,0.03275714276493799,0.0053651520106126485,5,0.5477225575051661,0.24494897427831777,0.3,5,0.4661508704061893,0.11528046421663553
S007,5,Ear level,2,ROVED,standing,0.03521825181113625,0.03521825181113625,0.44721359549995793,0.19999999999999998,0.2,5,2.2,0.22360679774997896,0.09999999999999999,0.05,5,0.1,0.22360679774997896,0.09999999999999999,0.05,5,0.1,0.07875040509840574,0.03521825181113625,0.006201626303163008,5,0.07875040509840574,0.03521825181113625,0.006201626303163008,5,0.44721359549995793,0.19999999999999998,0.2,5,0.20528230634613623,1.7896426268766685
S007,5,Ear level,2.9,ROVED,standing,-0.13714049898296077,0.13714049898296077,0.25,0.125,0.0625,4,2.125,0.08620689655172413,0.043103448275862065,0.007431629013079665,4,-0.2672413793103448,0.08620689655172413,0.043103448275862065,0.007431629013079665,4,0.2672413793103448,0.0484550065040282,0.0242275032520141,0.0023478876553054153,4,0.0484550065040282,0.0242275032520141,0.0023478876553054153,4,0.25,0.125,0.0625,4,0.20528230634613623,1.7896426268766685
S007,5,Ear level,4.2,ROVED,standing,-0.14296918224159166,0.14296918224159166,0.7416198487095663,0.33166247903553997,0.55,5,3.1,0.17657615445465863,0.0789672569132238,0.031179138321995464,5,-0.2619047619047619,0.17657615445465863,0.0789672569132238,0.031179138321995464,5,0.2619047619047619,0.11297101429987219,0.050522173492323005,0.012762450071941928,5,0.11297101429987219,0.050522173492323005,0.012762450071941928,5,0.7416198487095663,0.33166247903553997,0.55,5,0.20528230634613623,1.7896426268766685
S007,5,Ear level,6,ROVED,standing,-0.33037853883992807,0.33037853883992807,0.408248290463863,0.16666666666666669,0.16666666666666666,6,2.8333333333333335,0.06804138174397716,0.027777777777777776,0.004629629629629628,6,-0.5277777777777778,0.06804138174397716,0.027777777777777776,0.004629629629629628,6,0.5277777777777778,0.07188895547511111,0.029348543175946876,0.005168021919302507,6,0.07188895547511111,0.029348543175946876,0.005168021919302507,6,0.408248290463863,0.16666666666666669,0.16666666666666666,6,0.20528230634613623,1.7896426268766685
S008,0,Floor level,2,NORMAL,standing,-0.12041199826559248,0.12041199826559248,0.5477225575051661,0.24494897427831777,0.3,5,1.6,0.27386127875258304,0.12247448713915889,0.075,5,-0.2,0.27386127875258304,0.12247448713915889,0.075,5,0.2,0.16488091911084485,0.07373698866489865,0.02718571748683696,5,0.16488091911084485,0.07373698866489865,0.02718571748683696,5,0.5477225575051661,0.24494897427831777,0.3,5,0.5498296030210921,0.8035599152620441
S008,0,Floor level,2.9,NORMAL,standing,-0.005737752158246129,0.12335664962973375,1,0.44721359549995793,1,5,3,0.3448275862068966,0.1542115846551579,0.11890606420927467,5,0.034482758620689696,0.1430099403677774,0.0639559896241083,0.020451843043995242,5,0.2827586206896552,0.1509489768100487,0.06750643465626165,0.022785593600000625,5,0.061690089073905004,0.027588646541453727,0.0038056670899463334,5,1,0.44721359549995793,1,5,0.5498296030210921,0.8035599152620441
S008,0,Floor level,4.2,NORMAL,standing,-0.2227342925659099,0.2605946495349691,1.5,0.75,2.25,4,2.75,0.35714285714285715,0.17857142857142858,0.12755102040816327,4,-0.3452380952380953,0.1666666666666667,0.08333333333333336,0.02777777777777779,4,0.44047619047619047,0.1989700043360188,0.0994850021680094,0.039589062625475346,4,0.12324929039790049,0.061624645198950244,0.015190387583586004,4,1.5,0.75,2.25,4,0.5498296030210921,0.8035599152620441
S008,0,Floor level,6,NORMAL,standing,-0.1778079184956499,0.1778079184956499,1.1690451944500122,0.47726070210921184,1.3666666666666667,6,4.166666666666667,0.19484086574166867,0.0795434503515353,0.037962962962962955,6,-0.3055555555555555,0.19484086574166867,0.0795434503515353,0.037962962962962955,6,0.3055555555555555,0.15412723875767353,0.06292218173673587,0.023755205727064906,6,0.15412723875767353,0.06292218173673587,0.023755205727064906,6,1.1690451944500122,0.47726070210921184,1.3666666666666667,6,0.5498296030210921,0.8035599152620441
S008,2,Floor level,2,ROVED,standing,0.17855800607042632,0.2989700043360188,1.9493588689617927,0.8717797887081347,3.8,5,3.6,0.9746794344808963,0.43588989435406733,0.95,5,0.8,0.7071067811865476,0.31622776601683794,0.5,5,1,0.31869774165183873,0.1425259629218355,0.10156825053398215,5,0.17231692628102813,0.07706247216763978,0.02969312308294128,5,1.9493588689617927,0.8717797887081347,3.8,5,-0.13737680758957393,3.989430781983975
S008,2,Floor level,2.9,ROVED,standing,0.09334429395953242,0.14713362803785737,1.4719601443879744,0.6009252125773316,2.1666666666666665,6,3.8333333333333335,0.5075724635820602,0.20721559054390748,0.2576298057867618,6,0.32183908045977017,0.40605797086564815,0.16577247243512597,0.16488307570352756,6,0.4252873563218391,0.17283873439260225,0.07056111784171756,0.029873228106436504,6,0.11979587373821245,0.048906460658250016,0.01435105136470174,6,1.4719601443879744,0.6009252125773316,2.1666666666666665,6,-0.13737680758957393,3.989430781983975
S008,2,Floor level,4.2,ROVED,standing,-0.12768148213800837,0.12768148213800837,0.9574271077563381,0.47871355387816905,0.9166666666666666,4,3.25,0.2279588351800805,0.11397941759004025,0.05196523053665911,4,-0.22619047619047622,0.2279588351800805,0.11397941759004025,0.05196523053665911,4,0.22619047619047622,0.1424387657630711,0.07121938288153555,0.020288801992107038,4,0.1424387657630711,0.07121938288153555,0.020288801992107038,4,0.9574271077563381,0.47871355387816905,0.9166666666666666,4,-0.13737680758957393,3.989430781983975
S008,2,Floor level,6,ROVED,standing,-0.2862727528317975,0.2862727528317975,0.8366600265340756,0.3741657386773941,0.7,5,3.2,0.13944333775567927,0.06236095644623236,0.019444444444444445,5,-0.4666666666666667,0.13944333775567927,0.06236095644623236,0.019444444444444445,5,0.4666666666666667,0.12363113103738389,0.05528952262695489,0.015284656561582786,5,0.12363113103738389,0.05528952262695489,0.015284656561582786,5,0.8366600265340756,0.3741657386773941,0.7,5,-0.13737680758957393,3.989430781983975
S008,3,Ear level,2,NORMAL,standing,-0.08519374645445624,0.15563025007672873,0.8366600265340756,0.3741657386773941,0.7,5,1.8,0.4183300132670378,0.18708286933869706,0.175,5,-0.1,0.27386127875258304,0.12247448713915889,0.075,5,0.3,0.20973577181777864,0.09379668861958752,0.04398909397999931,5,0.1509489768100487,0.06750643465626165,0.022785593600000625,5,0.8366600265340756,0.3741657386773941,0.7,5,0.33268858800773676,1.0441005802707934
S008,3,Ear level,2.9,NORMAL,standing,-0.2465617486894311,0.2524510514177136,0.8366600265340756,0.3741657386773941,0.7,5,1.8,0.2885034574255433,0.12902266850944624,0.08323424494649227,5,-0.3793103448275862,0.2644177863818043,0.11825122896194651,0.0699167657550535,5,0.393103448275862,0.20973577181777867,0.09379668861958754,0.04398909397999932,5,0.20078731825889967,0.08979481852935688,0.04031554717360066,5,0.8366600265340756,0.3741657386773941,0.7,5,0.33268858800773676,1.0441005802707934
S008,3,Ear level,4.2,NORMAL,standing,-0.2267950437899868,0.2267950437899868,0.8944271909999159,0.39999999999999997,0.8,5,2.6,0.21295885499997996,0.09523809523809523,0.045351473922902494,5,-0.380952380952381,0.21295885499997996,0.09523809523809523,0.045351473922902494,5,0.380952380952381,0.13792955762292086,0.061683973390265066,0.019024562866054646,5,0.13792955762292086,0.061683973390265066,0.019024562866054646,5,0.8944271909999159,0.39999999999999997,0.8,5,0.33268858800773676,1.0441005802707934
S008,3,Ear level,6,NORMAL,standing,-0.31126050015345746,0.31126050015345746,0.7071067811865476,0.31622776601683794,0.5,5,3,0.11785113019775792,0.05270462766947299,0.013888888888888888,5,-0.5,0.11785113019775792,0.05270462766947299,0.013888888888888888,5,0.5,0.1073481524183663,0.0480075532132951,0.011523625827636804,5,0.1073481524183663,0.0480075532132951,0.011523625827636804,5,0.7071067811865476,0.31622776601683794,0.5,5,0.33268858800773676,1.0441005802707934
S008,5,Ear level,2,ROVED,standing,-0.20068666377598746,0.3010299956639812,1.224744871391589,0.5,1.5,6,1.5,0.6123724356957945,0.25,0.375,6,-0.25,0.2041241452319315,0.08333333333333334,0.041666666666666664,6,0.5833333333333334,0.24578996221632884,0.10034333188799374,0.06041270552630436,6,0,0,0,6,1.224744871391589,0.5,1.5,6,0.4014921248963803,1.009367228516164
